misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
2720,2285640,790,7.729844480000001,1.5796688437461852,-0.0009407997131347656,6.528534269332885
2740,2302440,790,12.807095389999999,1.689285671710968,0.0001577131450176239,2.282793517410755
2760,2319240,790,14.252241730000001,1.6718647837638856,-0.0018219213932752609,5.9587157487869264
2780,2336040,790,12.728664879999997,1.628024196624756,-0.0025308114476501943,3.3438146680593492
2800,2352840,790,15.117738980000002,1.5849149227142334,0.00018080472946166993,13.017796945571899
2820,2369640,790,16.328532010000004,1.6650596261024475,-0.0009819798171520234,6.180673701316119
2840,2386440,790,16.6286387,1.6685712337493896,-0.0004583589732646942,7.927012705802918
2860,2403240,790,13.545986329999998,1.6315068006515503,-0.0038088989444077016,4.744995615631342
2880,2420040,790,13.61066355,1.6415910720825195,-0.0008271396160125733,2.0675133857876062
2900,2436840,790,13.971228019999998,1.6799996972084046,-0.0020183607935905456,0.09239425770938396
2920,2453640,790,11.363472139999999,1.615135395526886,-0.004823457449674606,0.11664671860635281
2940,2470440,790,14.12594073,1.7528341174125672,-0.0007772415177896619,0.7909132100641727
2960,2487240,790,14.469776280000001,1.753413736820221,0.0018853817135095596,7.261123338341713
2980,2504040,790,12.15716797,1.8171183943748475,-0.0016525335609912871,0.24365452900528908
3000,2520840,790,6.135823189999997,1.734167456626892,-0.0005976635962724686,1.9725280664861202
3020,2537640,790,4.68239582,1.7046063184738158,0.0013568945229053496,5.719655172526837
3040,2554440,791,5.896371529999999,1.7185985684394836,-0.0033431461080908774,0.19157912358641624
3060,2571240,791,9.22174913,1.7546008229255676,-0.002048288285732269,3.3632816091179847
3080,2588040,791,10.897061039999999,1.7940145969390868,-0.00046071261167526247,3.6994226038455964
3100,2604840,791,8.602049600000003,1.648425281047821,-0.00015576565638184548,1.3643504306674004
3120,2621640,791,9.439159060000001,1.6815520405769349,-0.001845608651638031,6.140499400347471
