misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
3300,2772840,994,-24.184909010000005,1.9561627507209778,-0.0008181646466255188,1.7310069680213929
3320,2789640,994,-24.914785170000005,1.9908274173736573,-0.0012925166636705398,0.8290244817733765
3340,2806440,994,-27.30070349,1.9290597796440125,-0.00019503217190504075,1.0246583282947541
3360,2823240,994,-24.719487100000006,1.9959779858589173,-0.00045776404440402987,0.7715171098709106
3380,2840040,994,-25.095610120000007,2.0116079568862917,-0.0016288815066218376,0.7459494471549988
3400,2856840,994,-25.71207375,1.921313726902008,-0.0011465184390544892,0.7350912302732467
3420,2873640,994,-24.600876449999998,1.9281606078147888,-0.0021808437420986595,1.9352232694625855
3440,2890440,994,-27.010069910000002,1.875169813632965,-0.0007964451797306538,1.7033425182104112
3460,2907240,994,-30.164576080000007,1.9885692715644836,-0.0004867719486355782,2.2226609230041503
3480,2924040,994,-28.543688869999997,1.9898876309394837,-0.0011840608902275562,1.0235377490520476
3500,2940840,994,-26.61482902,1.9865070939064027,-0.0002323027700185776,1.478433859348297
3520,2957640,994,-27.624295679999996,1.9483737707138062,-0.0025392187759280204,1.7581775307655334
3540,2974440,994,-26.075279550000005,1.955272626876831,-0.005361872538924217,1.3172849893569947
3560,2991240,994,-24.88159494,1.9789143443107604,0.0003339342772960663,1.913306510448456
3580,3008040,994,-26.1173556,1.9432724356651305,5.6098774075508116e-05,0.7246799409389496
3600,3024840,994,-26.734980859999997,1.896519958972931,-0.000526515394449234,1.4565242946147918
3620,3041640,995,-25.205082299999994,1.9980661630630494,-0.0013958945870399474,2.012393969297409
3640,3058440,995,-24.78842275,1.9378907561302186,-0.0039614707231521605,1.563187348842621
3660,3075240,995,-24.06690338,1.8794569730758668,-0.0004444839432835579,2.3357413917779923
3680,3092040,995,-25.92660119,1.933708119392395,2.1513737738132477e-05,1.502920401096344
3700,3108840,995,-27.81710374999999,1.9132976531982422,-0.0013569112867116927,1.8300572335720062
